parking_lot_id,hour_of_day,day_of_week,is_weekend,current_occupancy,total_slots,bookings_last_hour,occupancy_percentage
12,6,5,1,16,236,0,6.82
11,4,4,0,9,114,3,8.18
13,12,0,0,84,148,8,56.63
13,17,0,0,75,148,10,50.91
5,19,0,0,39,95,2,40.76
9,15,0,0,173,244,19,71.08
21,23,6,1,150,175,18,85.61
1,4,6,1,13,153,4,8.23
8,17,3,0,84,84,10,99.85
8,23,2,0,12,84,3,14.79
23,18,1,0,91,157,12,58.25
23,10,5,1,46,157,3,29.21
16,18,2,0,143,229,17,62.46
8,1,3,0,2,84,3,2.82
2,5,2,0,0,147,3,0.0
16,13,5,1,179,229,24,78.17
3,3,3,0,6,101,0,5.83
26,1,5,1,47,200,8,23.69
29,11,4,0,202,280,24,72.23
1,14,4,0,128,153,16,83.33
29,9,4,0,161,280,17,57.53
28,20,0,0,206,252,23,81.6
27,10,3,0,91,105,11,86.73
17,11,0,0,91,187,12,48.69
5,15,0,0,75,95,7,79.43
30,18,1,0,233,251,29,92.95
9,20,6,1,0,244,0,0.0
27,22,4,0,29,105,1,27.22
29,16,1,0,168,280,21,60.16
14,13,3,0,55,185,6,29.53
5,1,4,0,2,95,2,2.22
5,4,2,0,2,95,0,2.28
5,16,3,0,77,95,8,81.18
27,17,4,0,90,105,11,85.62
14,21,0,0,62,185,9,33.47
24,3,5,1,175,234,22,74.9
6,14,0,0,79,108,12,72.74
18,14,5,1,52,72,5,71.73
15,7,4,0,3,225,0,1.14
30,17,3,0,203,251,27,80.7
4,10,2,0,176,203,19,86.79
21,9,0,0,66,175,10,37.75
28,2,2,0,25,252,0,9.79
9,17,6,1,10,244,3,4.04
17,14,3,0,102,187,13,54.77
9,14,4,0,205,244,25,84.0
26,3,4,0,18,200,2,8.78
22,15,2,0,40,101,4,39.97
26,23,1,0,31,200,6,15.47
8,14,6,1,0,84,3,0.0
7,0,0,0,9,113,0,7.96
12,15,6,1,191,236,24,81.11
7,5,3,0,2,113,2,1.9
16,21,6,1,112,229,11,48.9
3,3,2,0,3,101,3,2.76
28,5,5,1,25,252,4,10.11
15,3,5,1,62,225,7,27.61
2,17,0,0,116,147,15,78.77
11,3,5,1,1,114,0,0.83
5,21,3,0,22,95,5,23.29
17,14,5,1,160,187,17,85.52
11,12,2,0,45,114,8,39.22
21,8,3,0,126,175,17,71.98
9,2,0,0,0,244,0,0.0
25,18,2,0,128,206,13,62.03
22,23,2,0,98,101,13,97.4
6,22,4,0,9,108,2,8.4
26,7,3,0,104,200,15,52.01
26,17,6,1,168,200,20,84.19
21,0,5,1,148,175,17,84.45
28,11,0,0,224,252,24,88.89
24,7,5,1,147,234,17,62.88
15,20,1,0,183,225,19,81.12
18,4,1,0,3,72,0,4.85
27,7,1,0,46,105,3,43.64
18,7,6,1,0,72,0,0.0
7,13,3,0,66,113,5,58.7
26,17,0,0,156,200,20,78.12
12,9,1,0,81,236,10,34.42
13,13,6,1,99,148,12,66.67
16,13,1,0,149,229,19,65.15
5,4,0,0,3,95,0,3.19
30,8,4,0,88,251,12,35.13
28,13,3,0,168,252,19,66.6
5,23,5,1,14,95,0,14.53
25,7,1,0,147,206,17,71.15
12,21,1,0,118,236,17,49.99
5,13,1,0,70,95,8,73.66
21,16,0,0,42,175,5,24.0
12,23,4,0,7,236,1,3.08
26,13,3,0,96,200,13,47.97
30,18,4,0,195,251,26,77.81
5,21,5,1,5,95,0,4.81
12,17,4,0,160,236,22,67.86
24,20,2,0,190,234,25,81.11
29,16,1,0,149,280,15,53.09
18,13,5,1,55,72,9,76.53
18,20,0,0,50,72,5,69.88
28,19,3,0,201,252,24,79.89
3,19,1,0,57,101,9,56.61
23,4,3,0,115,157,14,73.25
22,21,2,0,78,101,8,77.23
25,10,6,1,32,206,2,15.61
25,10,4,0,71,206,8,34.3
20,1,0,0,0,209,2,0.0
28,4,2,0,26,252,4,10.51
12,13,3,0,110,236,15,46.48
21,19,2,0,85,175,13,48.62
22,7,3,0,68,101,7,67.48
16,7,2,0,29,229,5,12.74
1,2,4,0,4,153,0,2.29
29,6,0,0,60,280,7,21.28
11,23,4,0,26,114,6,23.04
24,11,3,0,76,234,10,32.56
3,11,2,0,96,101,10,94.63
18,8,0,0,7,72,0,9.13
23,2,6,1,102,157,10,64.75
8,7,0,0,35,84,3,41.13
29,20,3,0,196,280,23,70.14
6,23,5,1,9,108,0,8.19
12,15,1,0,140,236,16,59.32
16,10,1,0,39,229,2,17.24
23,5,2,0,140,157,18,89.02
22,15,0,0,43,101,7,42.95
24,0,0,0,169,234,21,72.24
11,21,4,0,46,114,6,40.7
8,10,6,1,2,84,2,1.85
27,7,4,0,45,105,4,42.64
28,7,3,0,120,252,13,47.57
25,18,6,1,148,206,17,71.96
16,23,5,1,12,229,0,5.41
9,8,2,0,53,244,8,21.72
27,5,1,0,18,105,3,16.82
3,12,0,0,68,101,8,67.63
21,20,1,0,147,175,18,83.9
26,13,3,0,156,200,20,78.0
4,11,6,1,18,203,1,8.81
1,16,5,1,19,153,4,12.2
8,12,1,0,57,84,5,67.47
19,8,5,1,47,290,6,16.05
29,23,5,1,56,280,8,20.13
28,20,3,0,162,252,17,64.11
17,5,0,0,12,187,2,6.16
14,19,2,0,168,185,22,90.69
2,10,0,0,115,147,12,78.01
29,10,6,1,143,280,15,51.14
6,3,1,0,5,108,2,4.35
25,8,1,0,153,206,20,74.07
22,4,2,0,87,101,11,85.67
17,13,6,1,149,187,17,79.91
10,22,0,0,2,72,3,3.46
10,17,3,0,51,72,7,70.3
21,22,5,1,134,175,16,76.35
2,21,0,0,10,147,2,6.91
21,22,6,1,143,175,19,81.52
5,4,4,0,6,95,3,6.46
19,20,5,1,175,290,18,60.34
27,12,3,0,79,105,11,75.32
9,15,2,0,208,244,25,85.42
17,16,5,1,164,187,17,87.74
26,9,6,1,102,200,14,51.13
26,9,2,0,125,200,14,62.55
3,16,0,0,99,101,10,97.72
27,14,6,1,76,105,12,72.14
23,18,5,1,104,157,12,66.29
2,5,2,0,0,147,0,0.0
18,1,0,0,4,72,0,5.94
7,15,5,1,21,113,1,18.7
21,16,2,0,52,175,7,29.93
23,6,2,0,116,157,13,74.15
9,11,4,0,177,244,22,72.43
19,21,1,0,166,290,19,57.35
9,4,3,0,14,244,0,5.73
9,1,2,0,0,244,0,0.0
27,8,2,0,36,105,5,34.24
24,14,1,0,74,234,7,31.59
1,6,2,0,20,153,0,13.0
25,8,0,0,159,206,17,77.05
2,23,1,0,12,147,2,7.89
17,3,5,1,0,187,2,0.0
25,7,2,0,79,206,11,38.27
11,5,5,1,0,114,3,0.0
22,1,0,0,84,101,11,83.65
17,22,3,0,110,187,12,59.06
2,7,2,0,24,147,2,16.43
24,8,4,0,169,234,22,72.23
24,23,5,1,194,234,24,82.91
2,6,0,0,0,147,0,0.0
1,19,5,1,31,153,6,20.2
3,14,5,1,16,101,3,15.76
7,5,5,1,0,113,3,0.0
13,23,4,0,15,148,0,10.0
8,3,5,1,13,84,4,15.35
7,10,3,0,107,113,13,95.0
14,14,5,1,148,185,18,79.95
16,7,2,0,24,229,2,10.62
14,15,4,0,122,185,15,65.99
22,8,1,0,52,101,5,51.76
26,23,1,0,38,200,5,19.05
29,0,0,0,51,280,8,18.27
29,4,2,0,58,280,5,20.77
27,17,5,1,54,105,8,51.1
30,19,1,0,153,251,19,60.77
12,1,3,0,1,236,1,0.34
26,13,3,0,124,200,15,62.23
20,20,5,1,156,209,18,74.5
24,21,4,0,208,234,25,88.7
15,21,5,1,116,225,15,51.36
9,6,6,1,28,244,5,11.47
1,1,2,0,0,153,0,0.0
4,21,0,0,36,203,2,17.57
19,22,1,0,107,290,14,36.86
1,22,3,0,11,153,4,7.21
19,17,0,0,149,290,17,51.44
17,18,1,0,139,187,17,74.14
6,9,1,0,99,108,10,91.38
6,13,6,1,20,108,0,18.69
21,15,4,0,31,175,1,17.77
6,1,0,0,5,108,0,5.06
1,0,1,0,4,153,1,2.42
18,13,2,0,39,72,4,54.09
10,13,6,1,8,72,0,10.5
16,16,0,0,106,229,10,46.46
20,6,3,0,1,209,1,0.64
28,10,4,0,186,252,22,73.9
26,8,2,0,103,200,12,51.75
11,17,2,0,58,114,6,51.05
13,16,1,0,108,148,12,72.75
27,22,4,0,41,105,4,39.3
30,21,5,1,60,251,5,23.96
19,23,4,0,54,290,6,18.69
9,3,6,1,13,244,0,5.45
12,22,1,0,76,236,7,32.11
15,22,0,0,84,225,10,37.24
29,7,4,0,127,280,13,45.34
1,12,3,0,105,153,10,68.32
13,17,2,0,99,148,9,66.71
10,20,6,1,1,72,0,1.43
4,11,2,0,176,203,23,86.7
10,13,1,0,36,72,4,50.18
2,21,0,0,13,147,0,8.79
11,21,1,0,47,114,4,41.5
6,21,0,0,8,108,1,7.08
15,21,3,0,111,225,15,49.24
1,15,0,0,122,153,13,79.43
11,17,6,1,94,114,11,82.8
11,18,4,0,69,114,8,60.93
26,21,6,1,88,200,8,43.99
26,19,2,0,162,200,20,80.97
25,23,6,1,185,206,22,89.76
23,3,2,0,136,157,19,86.4
12,6,2,0,40,236,3,16.86
1,21,6,1,12,153,0,7.89
10,5,3,0,8,72,0,10.47
29,7,1,0,120,280,16,42.99
11,13,3,0,70,114,11,61.78
14,20,1,0,159,185,17,86.2
12,1,3,0,15,236,4,6.24
3,7,1,0,36,101,3,35.89
4,6,1,0,0,203,0,0.13
24,18,1,0,153,234,18,65.2
6,21,0,0,14,108,2,13.03
30,17,5,1,192,251,21,76.63
17,11,4,0,91,187,11,48.76
23,6,5,1,113,157,11,71.83
28,13,6,1,199,252,25,78.81
15,14,1,0,145,225,20,64.25
30,4,5,1,24,251,2,9.55
13,18,5,1,114,148,15,77.25
14,7,2,0,10,185,0,5.59
7,21,2,0,29,113,5,25.64
15,10,2,0,93,225,10,41.51
15,0,1,0,14,225,3,6.15
1,7,6,1,8,153,0,4.96
16,19,5,1,187,229,23,81.62
23,20,3,0,139,157,16,88.57
2,11,6,1,10,147,0,6.94
29,7,6,1,124,280,13,44.28
24,15,3,0,94,234,11,40.24
8,5,4,0,0,84,0,0.0
29,22,5,1,79,280,7,28.23
25,10,1,0,99,206,9,48.11
19,13,1,0,158,290,18,54.4
4,14,3,0,145,203,16,71.49
4,22,0,0,21,203,4,10.37
7,2,3,0,0,113,0,0.0
27,22,5,1,27,105,1,25.68
22,4,6,1,69,101,10,67.94
15,5,5,1,0,225,0,0.0
16,13,4,0,99,229,11,43.03
14,7,2,0,0,185,0,0.0
11,0,5,1,0,114,0,0.39
26,3,3,0,28,200,2,13.98
13,10,5,1,129,148,15,87.19
10,11,0,0,72,72,7,100.0
11,3,1,0,0,114,0,0.0
24,6,3,0,142,234,19,60.87
12,5,1,0,3,236,0,1.46
11,11,5,1,79,114,10,68.98
28,21,2,0,48,252,6,19.21
14,18,3,0,168,185,23,90.74
19,2,2,0,23,290,4,8.05
15,17,4,0,158,225,18,70.35
28,13,4,0,161,252,18,63.69
27,7,3,0,42,105,5,39.92
19,4,2,0,0,290,1,0.07
6,7,3,0,50,108,5,46.19
10,8,5,1,4,72,0,5.9
5,6,5,1,0,95,0,0.0
2,7,5,1,1,147,3,0.82
15,23,3,0,12,225,0,5.23
16,17,3,0,149,229,18,65.24
28,11,6,1,197,252,23,78.11
16,18,6,1,182,229,22,79.59
3,4,2,0,0,101,1,0.0
6,16,2,0,67,108,8,61.72
4,1,4,0,0,203,1,0.0
7,11,1,0,78,113,12,69.29
10,18,4,0,21,72,4,28.6
8,19,0,0,30,84,3,35.41
26,13,3,0,125,200,13,62.36
29,20,2,0,218,280,24,77.88
26,22,4,0,37,200,5,18.46
9,3,0,0,5,244,1,2.11
2,1,1,0,12,147,0,7.89
13,2,3,0,3,148,0,2.2
15,20,3,0,161,225,18,71.35
8,11,4,0,69,84,9,82.29
13,7,0,0,7,148,0,4.5
17,14,5,1,119,187,13,63.49
10,1,1,0,1,72,0,1.16
24,5,6,1,178,234,19,75.95
19,6,3,0,8,290,2,2.62
23,22,1,0,144,157,16,91.62
18,0,5,1,0,72,0,0.39
5,0,2,0,12,95,4,12.94
8,8,4,0,22,84,4,26.0
26,9,3,0,131,200,17,65.65
26,0,6,1,35,200,2,17.56
29,19,4,0,205,280,26,73.27
5,0,0,0,0,95,0,0.0
16,15,4,0,120,229,13,52.42
4,13,4,0,139,203,16,68.33
6,14,4,0,73,108,8,67.77
17,11,4,0,105,187,15,56.34
12,10,2,0,58,236,6,24.58
27,7,1,0,45,105,7,43.15
27,23,6,1,31,105,6,29.68
8,18,2,0,35,84,7,41.33
27,13,6,1,81,105,8,76.68
12,9,5,1,88,236,9,37.25
19,19,4,0,228,290,25,78.75
18,3,5,1,0,72,2,0.0
22,1,0,0,86,101,10,85.45
9,8,0,0,84,244,11,34.32
24,17,3,0,151,234,17,64.43
15,9,1,0,26,225,1,11.74
5,1,3,0,0,95,0,0.0
19,1,2,0,37,290,6,12.7
17,10,6,1,133,187,13,70.91
28,23,5,1,47,252,7,18.56
7,1,6,1,0,113,1,0.0
22,11,2,0,37,101,6,36.88
12,21,6,1,155,236,21,65.59
24,11,3,0,77,234,7,32.98
7,12,2,0,72,113,11,64.13
27,14,6,1,66,105,7,62.71
5,3,5,1,12,95,0,12.37
30,21,5,1,65,251,5,25.89
13,21,3,0,59,148,7,39.78
16,20,6,1,123,229,15,53.81
25,5,6,1,167,206,18,80.88
12,21,4,0,103,236,15,43.53
28,5,4,0,76,252,8,30.05
9,16,3,0,201,244,22,82.27
22,10,6,1,8,101,0,8.2
11,5,6,1,5,114,0,3.95
29,2,2,0,58,280,9,20.78
20,3,1,0,0,209,0,0.0
28,10,0,0,160,252,19,63.3
1,20,6,1,11,153,0,6.94
9,18,3,0,101,244,14,41.25
23,11,0,0,48,157,4,30.77
7,12,1,0,79,113,11,69.63
20,7,0,0,0,209,3,0.0
26,4,3,0,36,200,4,18.21
9,14,2,0,220,244,27,90.05
27,23,3,0,29,105,4,28.04
24,1,2,0,191,234,25,81.51
8,21,5,1,5,84,0,5.7
2,21,5,1,28,147,3,18.77
16,7,5,1,23,229,4,10.12
13,16,0,0,95,148,14,64.27
1,21,2,0,2,153,2,1.29
21,10,4,0,43,175,5,24.54
16,1,2,0,0,229,0,0.0
9,6,3,0,5,244,0,2.25
14,12,4,0,55,185,7,29.61
15,22,3,0,82,225,9,36.37
11,2,2,0,16,114,2,13.94
30,10,3,0,133,251,16,53.12
29,3,2,0,41,280,5,14.74
28,0,4,0,65,252,7,25.76
8,17,4,0,63,84,6,74.74
4,3,5,1,44,203,3,21.74
17,16,0,0,96,187,14,51.37
15,18,0,0,190,225,24,84.55
19,17,0,0,140,290,18,48.26
10,16,2,0,56,72,9,77.35
23,15,6,1,50,157,7,31.79
25,4,3,0,186,206,23,90.51
10,13,4,0,53,72,7,73.12
14,0,5,1,15,185,0,8.27
30,2,2,0,32,251,3,12.89
2,22,2,0,14,147,3,9.43
22,7,2,0,53,101,9,52.64
19,4,5,1,7,290,0,2.54
28,11,5,1,164,252,17,65.05
6,16,6,1,13,108,4,11.83
4,0,0,0,16,203,1,7.99
21,17,3,0,98,175,9,56.21
22,22,5,1,94,101,9,93.55
27,8,0,0,49,105,4,47.01
12,13,2,0,97,236,13,40.92
23,16,6,1,82,157,7,52.04
6,15,1,0,86,108,12,79.88
3,9,2,0,82,101,11,81.18
30,3,5,1,48,251,5,18.94
13,0,2,0,13,148,4,8.83
10,8,3,0,12,72,0,16.93
9,17,0,0,210,244,23,86.01
19,11,6,1,219,290,24,75.52
27,12,6,1,84,105,8,79.54
27,12,3,0,47,105,6,45.04
18,3,6,1,6,72,1,8.38
17,19,4,0,123,187,17,65.75
10,13,0,0,42,72,7,58.84
9,12,3,0,162,244,21,66.53
5,20,6,1,2,95,3,1.84
21,19,6,1,90,175,13,51.66
15,18,4,0,148,225,19,65.65
23,0,5,1,141,157,15,89.51
27,20,3,0,84,105,8,80.15
29,5,2,0,69,280,6,24.62
8,17,3,0,60,84,9,71.35
24,19,2,0,170,234,20,72.59
4,23,5,1,0,203,0,0.0
4,0,6,1,3,203,3,1.51
27,14,0,0,75,105,6,71.29
29,7,6,1,130,280,13,46.44
11,6,0,0,5,114,0,4.53
30,19,5,1,154,251,16,61.29
24,11,2,0,86,234,12,36.82
8,0,0,0,9,84,4,10.8
16,10,1,0,80,229,7,35.12
17,16,1,0,119,187,17,63.78
4,3,4,0,0,203,0,0.0
25,9,6,1,32,206,2,15.69
13,13,6,1,116,148,16,78.56
5,3,0,0,10,95,0,10.67
5,18,6,1,14,95,3,14.36
9,6,5,1,12,244,0,5.06
16,2,6,1,19,229,3,8.2
28,19,6,1,185,252,23,73.57
9,18,6,1,0,244,2,0.0
29,6,3,0,42,280,5,14.83
20,9,3,0,33,209,3,15.93
25,22,5,1,177,206,20,85.68
19,9,3,0,102,290,10,35.26
10,2,1,0,0,72,0,0.0
13,17,5,1,133,148,13,89.83
19,15,6,1,204,290,27,70.19
22,2,2,0,83,101,9,82.38
11,12,6,1,82,114,9,72.05
30,8,6,1,84,251,9,33.37
25,6,1,0,162,206,20,78.49
16,14,5,1,152,229,16,66.51
27,0,2,0,25,105,5,23.64
21,23,2,0,169,175,23,96.62
13,1,0,0,3,148,1,2.22
6,7,1,0,62,108,8,57.78
10,2,0,0,2,72,0,3.31
10,7,3,0,36,72,7,50.15
10,14,3,0,51,72,4,71.39
24,19,4,0,173,234,19,74.0
1,13,6,1,38,153,4,25.02
7,20,3,0,12,113,1,10.63
8,16,1,0,59,84,10,69.86
24,1,0,0,187,234,24,79.85
10,10,6,1,16,72,1,21.94
27,17,3,0,74,105,9,70.1
1,16,3,0,104,153,11,67.73
10,2,6,1,7,72,0,9.4
10,7,5,1,1,72,1,1.49
14,18,6,1,116,185,16,62.96
5,4,0,0,2,95,3,2.59
12,18,6,1,178,236,23,75.5
23,7,3,0,80,157,12,51.24
5,11,2,0,72,95,6,75.62
16,21,0,0,101,229,15,44.17
14,2,5,1,16,185,4,8.54
1,13,3,0,85,153,11,55.81
26,17,3,0,123,200,14,61.47
26,17,4,0,124,200,12,61.83
10,21,5,1,0,72,0,0.59
8,18,4,0,35,84,5,42.17
4,4,5,1,25,203,1,12.21
27,20,3,0,82,105,9,77.66
2,18,4,0,54,147,8,36.73
9,7,0,0,89,244,12,36.53
5,21,6,1,5,95,0,5.41
13,1,4,0,0,148,0,0.0
7,8,3,0,20,113,4,17.95
5,2,1,0,5,95,1,5.5
18,18,3,0,50,72,6,68.87
14,0,4,0,0,185,3,0.0
6,2,3,0,0,108,3,0.0
3,23,1,0,1,101,0,1.46
18,10,1,0,19,72,4,26.3
1,22,4,0,0,153,1,0.0
10,19,3,0,21,72,3,29.7
21,18,5,1,103,175,14,58.58
30,23,4,0,98,251,9,38.92
19,15,1,0,120,290,16,41.53
28,20,1,0,207,252,27,81.99
11,5,0,0,17,114,2,14.93
29,5,1,0,23,280,2,8.28
16,5,5,1,0,229,0,0.0
8,4,4,0,2,84,0,2.96
30,14,3,0,137,251,18,54.78
8,11,1,0,83,84,9,99.15
25,6,4,0,117,206,15,57.01
14,8,6,1,22,185,3,11.83
25,16,4,0,35,206,5,16.8
19,4,5,1,54,290,5,18.68
5,15,4,0,63,95,9,66.74
16,20,1,0,220,229,28,96.04
22,14,4,0,33,101,3,33.04
4,23,2,0,11,203,4,5.43
15,11,3,0,150,225,15,66.67
24,10,4,0,67,234,11,28.64
3,7,6,1,8,101,1,7.62
23,7,0,0,94,157,9,60.16
18,2,3,0,14,72,0,19.07
29,1,2,0,19,280,5,6.79
1,2,2,0,11,153,0,6.92
29,15,1,0,245,280,31,87.38
13,22,3,0,78,148,10,52.55
20,10,4,0,71,209,11,34.2
25,15,0,0,95,206,13,46.04
9,5,0,0,0,244,0,0.0
8,19,3,0,35,84,4,41.5
5,12,4,0,44,95,6,46.55
1,16,0,0,130,153,14,84.75
7,11,5,1,10,113,0,9.03
21,18,5,1,89,175,12,50.89
27,2,4,0,16,105,3,15.53
1,5,0,0,0,153,0,0.0
18,18,4,0,57,72,6,78.53
18,15,2,0,41,72,7,57.55
1,22,2,0,22,153,2,14.5
21,2,4,0,163,175,17,92.86
28,14,1,0,156,252,16,62.08
12,17,0,0,117,236,14,49.42
18,19,1,0,51,72,9,70.87
6,0,3,0,1,108,1,1.26
10,13,2,0,43,72,4,60.25
29,19,2,0,180,280,19,64.37
6,18,3,0,41,108,5,38.15
20,17,6,1,165,209,21,78.98
21,2,1,0,144,175,18,82.11
12,1,6,1,29,236,5,12.11
13,4,5,1,4,148,2,2.62
19,8,2,0,80,290,8,27.51
2,9,6,1,3,147,0,2.03
6,7,4,0,38,108,7,35.35
3,13,5,1,5,101,0,4.71
18,20,2,0,47,72,4,65.03
6,12,5,1,9,108,4,8.09
5,12,6,1,9,95,0,9.62
26,20,6,1,42,200,3,20.9
2,5,4,0,1,147,0,0.71
11,7,5,1,6,114,0,5.18
16,2,5,1,21,229,2,9.32
12,16,2,0,110,236,12,46.43
24,11,4,0,103,234,15,43.88
25,15,2,0,40,206,3,19.31
3,20,2,0,15,101,4,14.36
9,18,3,0,122,244,17,49.83
8,18,3,0,24,84,1,28.62
12,10,4,0,68,236,9,28.61
9,1,4,0,0,244,0,0.0
14,2,4,0,0,185,2,0.0
18,6,3,0,2,72,2,2.69
30,0,5,1,94,251,9,37.34
22,9,3,0,40,101,6,39.43
27,21,3,0,33,105,7,31.8
8,0,0,0,0,84,2,0.18
16,19,5,1,172,229,22,74.89
20,8,6,1,62,209,5,29.86
4,22,0,0,16,203,0,7.71
28,6,2,0,13,252,2,5.09
10,2,2,0,2,72,0,2.44
25,0,0,0,167,206,22,81.04
26,15,5,1,146,200,20,73.18
14,12,4,0,87,185,12,47.02
7,22,3,0,26,113,5,23.25
3,13,6,1,14,101,1,13.4
9,23,1,0,5,244,3,1.88
23,3,5,1,130,157,18,82.71
30,15,6,1,190,251,21,75.87
21,4,6,1,163,175,18,93.0
4,13,2,0,114,203,12,56.25
20,7,5,1,1,209,0,0.35
6,6,5,1,0,108,0,0.0
11,16,3,0,44,114,6,38.6
9,11,4,0,209,244,24,85.78
8,3,3,0,0,84,3,0.0
3,21,0,0,3,101,1,3.44
10,1,4,0,0,72,0,0.0
13,23,6,1,6,148,1,4.17
5,21,6,1,15,95,0,15.69
7,18,3,0,42,113,7,37.19
5,11,6,1,2,95,0,2.0
5,7,4,0,15,95,4,15.9
24,21,3,0,208,234,28,89.05
12,14,1,0,131,236,14,55.4
12,19,2,0,208,236,24,88.33
2,2,0,0,12,147,3,7.91
25,15,5,1,63,206,5,30.71
20,1,4,0,38,209,2,18.27
2,12,2,0,81,147,9,55.42
12,10,5,1,157,236,17,66.32
28,14,2,0,178,252,22,70.46
17,18,1,0,128,187,17,68.31
3,6,0,0,0,101,2,0.0
13,4,1,0,0,148,1,0.0
5,5,5,1,0,95,0,0.0
16,19,2,0,157,229,17,68.76
21,0,4,0,124,175,16,70.81
27,21,1,0,38,105,3,36.3
28,11,3,0,164,252,19,65.19
25,1,2,0,174,206,20,84.64
24,16,1,0,107,234,14,45.72
12,13,0,0,62,236,10,26.32
11,22,4,0,44,114,4,38.56
24,9,6,1,93,234,14,39.82
8,18,6,1,7,84,3,8.12
25,21,2,0,181,206,24,87.81
28,10,4,0,185,252,21,73.4
14,22,0,0,80,185,12,43.38
22,2,6,1,85,101,8,84.12
11,22,5,1,23,114,4,20.39
26,23,2,0,45,200,5,22.35
27,8,4,0,39,105,4,36.8
22,8,4,0,72,101,8,71.04
19,9,2,0,55,290,5,18.91
18,13,5,1,64,72,5,88.67
22,15,2,0,45,101,7,44.89
20,7,0,0,32,209,4,15.46
25,17,5,1,146,206,16,70.91
9,11,4,0,212,244,28,86.94
7,1,2,0,6,113,0,5.29
22,1,2,0,89,101,13,88.51
3,0,2,0,0,101,3,0.0
9,1,2,0,0,244,2,0.0
9,18,3,0,94,244,12,38.37
21,9,6,1,57,175,7,32.85
12,12,2,0,86,236,13,36.37
14,5,1,0,0,185,1,0.0
30,12,6,1,206,251,25,81.96
15,15,5,1,218,225,28,96.99
5,3,3,0,0,95,2,0.0
21,2,1,0,129,175,18,73.68
18,10,6,1,45,72,5,63.08
19,13,6,1,203,290,22,69.9
28,14,1,0,167,252,20,66.46
15,7,1,0,43,225,3,18.97
4,9,0,0,198,203,22,97.58
22,18,5,1,59,101,8,58.54
14,11,3,0,87,185,13,47.03
8,8,3,0,22,84,4,26.18
9,14,0,0,176,244,19,72.33
11,11,1,0,52,114,6,45.8
19,20,4,0,190,290,24,65.64
30,11,1,0,148,251,20,59.13
15,17,1,0,177,225,23,78.69
11,7,0,0,2,114,0,2.0
27,19,3,0,95,105,12,90.39
9,5,1,0,3,244,0,1.22
30,10,1,0,191,251,20,76.21
13,6,1,0,4,148,2,2.44
7,8,1,0,32,113,5,28.53
18,4,0,0,0,72,0,0.0
24,6,2,0,138,234,18,59.0
13,19,6,1,132,148,16,88.9
19,15,0,0,113,290,13,39.1
21,2,5,1,161,175,20,92.17
30,14,1,0,149,251,17,59.43
30,23,5,1,118,251,15,46.85
24,10,6,1,87,234,10,36.98
28,9,0,0,176,252,21,70.0
14,15,5,1,118,185,16,63.76
3,11,3,0,89,101,10,87.89
17,11,5,1,163,187,19,86.96
13,17,3,0,93,148,10,63.16
20,10,0,0,75,209,9,35.92
19,13,0,0,122,290,14,42.1
26,5,5,1,30,200,6,15.11
29,14,5,1,186,280,23,66.45
6,23,1,0,14,108,3,12.67
11,9,1,0,23,114,3,19.82
12,10,2,0,105,236,11,44.31
1,4,1,0,22,153,5,14.38
29,14,6,1,227,280,25,81.17
14,12,1,0,53,185,7,28.91
1,23,2,0,13,153,3,8.26
14,0,5,1,0,185,3,0.0
8,2,0,0,7,84,2,8.47
29,19,3,0,237,280,26,84.76
1,18,1,0,26,153,3,17.32
14,21,3,0,106,185,15,57.54
18,0,6,1,0,72,3,0.0
14,2,4,0,24,185,3,12.9
4,21,2,0,20,203,0,9.85
16,17,1,0,99,229,13,43.21
17,15,0,0,82,187,7,43.8
11,20,2,0,114,114,12,100.0
28,23,4,0,64,252,7,25.36
1,10,1,0,127,153,17,82.72
26,11,3,0,144,200,19,71.81
13,9,4,0,54,148,4,36.77
15,23,1,0,6,225,0,2.46
25,13,6,1,79,206,12,38.52
20,15,2,0,105,209,10,50.22
2,20,3,0,15,147,1,9.97
25,8,6,1,143,206,19,69.57
4,7,6,1,11,203,0,5.21
17,7,0,0,8,187,3,4.12
15,12,0,0,99,225,10,43.99
11,12,2,0,35,114,5,30.28
25,19,6,1,129,206,16,62.57
25,23,4,0,205,206,27,99.6
28,6,5,1,22,252,1,8.64
15,22,2,0,106,225,12,47.08
29,16,4,0,182,280,24,65.06
13,10,2,0,38,148,2,25.99
20,17,5,1,188,209,23,89.87
10,0,4,0,7,72,0,10.35
12,6,6,1,3,236,3,1.38
14,9,3,0,79,185,9,42.53
3,14,2,0,96,101,9,95.28
17,2,0,0,1,187,0,0.39
17,12,5,1,170,187,23,91.16
14,21,1,0,75,185,10,40.74
14,20,2,0,123,185,16,66.65
13,13,6,1,121,148,13,81.78
26,20,3,0,160,200,20,80.12
7,3,4,0,8,113,0,7.46
19,7,4,0,13,290,0,4.61
27,5,3,0,14,105,1,13.59
8,21,2,0,8,84,1,9.38
26,6,5,1,39,200,2,19.39
19,17,5,1,215,290,27,74.13
12,11,3,0,107,236,13,45.37
26,21,5,1,77,200,10,38.7
8,5,6,1,7,84,0,8.1
27,0,3,0,12,105,3,11.54
28,12,4,0,141,252,14,55.8
10,14,1,0,67,72,7,92.86
7,19,5,1,20,113,5,17.63
16,23,3,0,14,229,3,5.92
11,16,3,0,65,114,9,57.14
24,0,3,0,162,234,22,69.17
